Transaction;Tanggal;Items
425007176;April 07, 2025;SAKATONIK ABC ANTARIKSA, SAKATONIK ABC ORANGE 30, SAKATONIK ABC STRAW 30TAB, SAKATONIK ABC ANGGUR30TAB
425007177;April 07, 2025;SAKATONIK ACTIV 100 ML, SAKATONIK ACTIV 310 ML
425007237;April 08, 2025;CEREBROFORT MG STRAW SCH, SAKATONIK ABC ANTARIKSA, SAKATONIK ABC STRAW 30TAB
425007267;April 08, 2025;CEREBROFORT M.G. AGGR SCH, CEREBROFORT MG STRAW SCH, SAKATONIK ABC STRAW 30TAB
425007281;April 08, 2025;PROMAG HERBAL 15 ML, CEREBROFORT M.G. AGGR SCH, CEREBROFORT MG STRAW SCH, SAKATONIK ABC STRAW 30TAB
425007290;April 08, 2025;CEREBROFORT M.G. AGGR SCH, CEREBROFORT MG STRAW SCH
425007441;April 09, 2025;ENTROSTOP HERBAL DEWASA 15 ML, ENTROSTOP HERBAL ANAK, KOMIX HERBAL PEPPERMINT, PROMAG HERBAL 15 ML
425007442;April 09, 2025;ENTROSTOP HERBAL DEWASA 15 ML, ENTROSTOP HERBAL ANAK, KOMIX JAHE G-FORMULA BOX, KOMIX J.NIPIS G-FORMULA B, KOMIX HERBAL PEPPERMINT, PROMAG SUSPENSI 10ML/6, PROMAG HERBAL 15 ML
425007459;April 09, 2025;BEJO JAHE MERAH HERBAL 12 SC, KOMIX HERBAL ORI PACK, EXTRA JOSS GO RASA ANGGUR, EXTRA JOSS MANGGA LAKI, ENTROSTOP HERBAL ANAK, MIXAGRIP HERBAL GREGES, PROMAG HERBAL 15 ML, WOODS NATURALS SYR 60 ML, WOODS LOZENGES CHERRY 6'S, WOODS LOZENGES 6'S
425007483;April 09, 2025;CEREBROFORT M.G. AGGR SCH, CEREBROFORT MG STRAW SCH
425007495;April 09, 2025;CEREBROFORT MG STRAW SCH, SAKATONIK ABC STRAW 30TAB
425007497;April 09, 2025;KOMIX HERBAL 15 ML, MIXAGRIP HERBAL GREGES
425007498;April 09, 2025;ENTROSTOP HERBAL ANAK, PROMAG HERBAL 15 ML
425007499;April 09, 2025;MIXAGRIP HERBAL GREGES, CEREBROFORT MG JRK SCH, CEREBROFORT MG STRAW SCH
425007500;April 09, 2025;BEJO JAHE MERAH HERBAL 12 SC, KOMIX HERBAL 15 ML, MIXAGRIP HERBAL GREGES, PROMAG HERBAL 15 ML, WOODS LOZENGES 6'S
425007501;April 09, 2025;KOMIX JAHE G-FORMULA 1'S, KOMIX JAHE G-FORMULA BOX
425007502;April 09, 2025;KOMIX HERBAL 15 ML, PROMAG HERBAL 15 ML, MIXAGRIP HERBAL GREGES, WOODS LOZENGES 6'S
425007503;April 09, 2025;BEJO JAHE MERAH HERBAL 12 SC, MIXAGRIP HERBAL GREGES, PROMAG HERBAL 15 ML
425007504;April 09, 2025;BEJO JAHE MERAH HERBAL 12 SC, MIXAGRIP HERBAL GREGES
425007508;April 14, 2025;KOMIX HERBAL 15 ML, KOMIX HERBAL ORI PACK, PROMAG SUSPENSI BTL 60 ML, ENTROSTOP 10'S
425007650;April 14, 2025;WOODS NATURALS SYR 60 ML, CEREBROFORT MG STRAW SCH, MIXAGRIP 4 TABLET, SAKATONIK ABC STRAW 30TAB
425007653;April 14, 2025;BEJO JAHE MERAH PACK 6S MT, KOMIX OBH, WOODS EXPECTORANT 60 ML, EXTRA JOSS ACTIVE 6 SCH, CEREBROFORT MG STRAW SCH, SAKATONIK ABC STRAW 30TAB
425007656;April 14, 2025;KOMIX OBH, EXTRA JOSS ACTIVE 6 SCH, CEREBROFORT MG STRAW SCH, FATIGON SPIRIT STRIP 1X6S, SAKATONIK ABC STRAW 30TAB
425007660;April 14, 2025;KOMIX HERBAL 15 ML, WOODS EXPECTORANT 60 ML, CEREBROFORT MG STRAW SCH, SAKATONIK ABC STRAW 30TAB
425007661;April 14, 2025;PROMAG HERBAL 15 ML, WOODS EXPECTORANT 60 ML, CEREBROFORT MG STRAW SCH
425007670;April 14, 2025;KOMIX HERBAL 15 ML, PROMAG HERBAL, PROMAG HERBAL 15 ML, WOODS NATURALS SYR 60 ML, CEREBROFORT MG STRAW SCH, SAKATONIK ABC STRAW 30TAB
425007697;April 14, 2025;ENTROSTOP HERBAL ANAK, KOMIX JAHE G-FORMULA BOX, KOMIX PEPP.G-FORMULA BOX, KOMIX HERBAL PEPPERMINT, PROMAG HERBAL 15 ML
425007754;April 14, 2025;BEJO JAHE MERAH HERBAL 12 SC, MIXAGRIP HERBAL GREGES
425007800;April 16, 2025;KALPANAX K CREAM 5 GR, WOODS EXPECTORANT 60 ML
425007856;April 16, 2025;SAKATONIK ABC ANTARIKSA, SAKATONIK ABC ANTARIKSA 30 TAB
425007869;April 16, 2025;PROMAG HERBAL 15 ML, CEREBROFORT M.G. AGGR SCH
425007874;April 16, 2025;BT-MASUK ANGIN 1'S, BEJO JAHE MERAH HERBAL 1'S MT
425007885;April 16, 2025;KOMIX HERBAL JAHE, KOMIX HERBAL PEPPERMINT, MIXAGRIP HERBAL GREGES
425007926;April 17, 2025;BEJO JAHE MERAH HERBAL 12 SC, B7 SLASI JERUK NIPIS 12'S, EXTRA JOSS GO RASA ANGGUR, EXTRA JOSS MANGGA LAKI, ENTROSTOP HERBAL ANAK, CEREBROFORT MG MGA SCH, FATIGON SPIRIT BOX 10X6S
425007927;April 17, 2025;BEJO JAHE MERAH HERBAL 12 SC, KOMIX HERBAL ORI PACK, MIXAGRIP HERBAL GREGES, WOODS NATURALS SYR 60 ML, CEREBROFORT MG JRK SCH
425007928;April 17, 2025;BEJO JAHE MERAH HERBAL 6S MT, BEJO JAHE MERAH HERBAL 12 SC, KOMIX HERBAL ORI PACK, MIXAGRIP HERBAL GREGES, SAKATONIK ACTIV MULTIVIT ZAT BESI - KAPLET 6S
425007929;April 17, 2025;KOMIX HERBAL ORI PACK, MIXAGRIP HERBAL GREGES, PROMAG HERBAL 15 ML
425007930;April 17, 2025;KOMIX HERBAL 15 ML, ENTROSTOP HERBAL ANAK, MIXAGRIP HERBAL GREGES, PROMAG HERBAL 15 ML
425007931;April 17, 2025;BEJO JAHE MERAH HERBAL 12 SC, MIXAGRIP HERBAL GREGES, SKT ABC CURCUMA MADU
425007932;April 17, 2025;BEJO JAHE MERAH HERBAL 12 SC, MIXAGRIP HERBAL GREGES, WOODS NATURALS SYR 60 ML, SAKATONIK ABC ANTARIKSA 30 TAB
425007952;April 17, 2025;BEJO JAHE MERAH PACK 6S MT, CEREBROFORT MG STRAW SCH
425007959;April 17, 2025;CEREBROFORT MG STRAW SCH, SAKATONIK ABC STRAW 30, SAKATONIK ABC STRAW 30TAB
425008063;April 19, 2025;CEREBROFORT GOLD STRAWBERY, KOMIX HERBAL 15 ML, PUYER OSK BT NO.16/BOX, WAISAN NEW FORMULA  /LUSIN, WOODS COUGH SYR ATT  60ML, WOODS EXPECTORANT 60 ML
425008122;April 22, 2025;BEJO JAHE MERAH EXTRA 1'S, BEJO JAHE MERAH EXTRA 6'S
425008125;April 22, 2025;MIXAGRIP HERBAL GREGES, MIXAGRIP HERBAL GREGES - 1 SC
425008134;April 22, 2025;CEREBROFORT GOLD STRAWBERY, KOMIX HERBAL 15 ML, WOODS COUGH SYR ATT  60ML, PUYER OSK BT NO.16/BOX, WAISAN NEW FORMULA  /LUSIN
425008135;April 22, 2025;ENTROSTOP HERBAL DEWASA 15 ML, ENTROSTOP HERBAL ANAK, KOMIX JAHE G-FORMULA BOX, KOMIX J.NIPIS G-FORMULA B, KOMIX PEPP.G-FORMULA BOX, KOMIX HERBAL PEPPERMINT, PROMAG SUSPENSI 10ML/6, PROMAG HERBAL 15 ML
425008136;April 22, 2025;KOMIX JAHE G-FORMULA BOX, KOMIX KID STRAWBERRY PACK, KOMIX J.NIPIS G-FORMULA B, SAKATONIK ABC ANGGUR30TAB, SAKATONIK ABC ORANGE 30TAB, WOODS LOZENGES 6'S, WOODS LOZ HONEY LEMON
425008137;April 22, 2025;ENTROSTOP HERBAL DEWASA 15 ML, ENTROSTOP HERBAL ANAK, KOMIX JAHE G-FORMULA BOX, KOMIX J.NIPIS G-FORMULA B, KOMIX PEPP.G-FORMULA BOX, KOMIX HERBAL PEPPERMINT, PROMAG SUSPENSI 10ML/6, PROMAG HERBAL 15 ML
425008139;April 22, 2025;ENTROSTOP HERBAL DEWASA 15 ML, ENTROSTOP HERBAL ANAK, KOMIX PEPP.G-FORMULA BOX, KOMIX HERBAL PEPPERMINT, PROMAG HERBAL 15 ML
425008143;April 22, 2025;ENTROSTOP HERBAL ANAK, KOMIX JAHE G-FORMULA BOX, KOMIX J.NIPIS G-FORMULA B, KOMIX PEPP.G-FORMULA BOX, KOMIX HERBAL PEPPERMINT, PROMAG SUSPENSI 10ML/6, PROMAG HERBAL 15 ML
425008148;April 22, 2025;ENTROSTOP HERBAL DEWASA 15 ML, ENTROSTOP HERBAL ANAK, KOMIX J.NIPIS G-FORMULA B, KOMIX PEPP.G-FORMULA BOX, KOMIX HERBAL PEPPERMINT
425008151;April 22, 2025;BEJO JAHE MERAH HERBAL 12 SC, KOMIX HERBAL 15 ML, MIXAGRIP HERBAL GREGES
425008156;April 23, 2025;KALPANAX K CREAM 5 GR, WOODS EXPECTORANT 60 ML
425008159;April 23, 2025;PROMAG HERBAL 15 ML, CEREBROFORT M.G. AGGR SCH
425008236;April 23, 2025;BEJO JAHE MERAH HERBAL 12 SC, KOMIX HERBAL LEMON, KOMIX HERBAL JERUK NIPIS, KOMIX HERBAL 15 ML, KOMIX HERBAL ORI PACK, KOMIX HERBAL PEPPERMINT, ENTROSTOP HERBAL DEWASA 15 ML, ENTROSTOP HERBAL ANAK, MIXAGRIP HERBAL GREGES, PROMAG HERBAL 15 ML, WOODS NATURALS SYR 60 ML
425008238;April 23, 2025;BEJO JAHE MERAH HERBAL 12 SC, KOMIX HERBAL 15 ML, ENTROSTOP HERBAL ANAK, CEREBROFORT MG STRAW SCH, SAKATONIK ABC ANTARIKSA 30 TAB, SAKATONIK ABC STRAW 30TAB, SAKATONIK ABC ANGGUR30TAB, SAKATONIK ABC ORANGE 30TAB
425008261;April 23, 2025;MIXAGRIP HERBAL GREGES, FATIGON KAPLET 1X6S
425008285;April 24, 2025;CEREBROFORT MG STRAW SCH, SAKATONIK ABC STRAW 30TAB
425008371;April 24, 2025;KOMIX JAHE G-FORMULA BOX, KOMIX KID STRAWBERRY PACK, KOMIX J.NIPIS G-FORMULA B, KOMIX PEPP.G-FORMULA BOX, SAKATONIK ABC ANGGUR30TAB, SAKATONIK ABC ORANGE 30TAB, WOODS LOZENGES 6'S, WOODS LOZ HONEY LEMON
425008372;April 24, 2025;BEJO JAHE MERAH HERBAL 12 SC, KOMIX HERBAL ORI PACK, MIXAGRIP HERBAL GREGES
425008382;April 25, 2025;KALPANAX K CREAM 5 GR, KALPANAX SALEP 6G, KOMIX HERBAL 15 ML, KOMIX OBH, EXTRA JOSS ACTIVE 6 SCH, CEREBROFORT MG STRAW SCH, FATIGON SPIRIT STRIP 1X6S, MIXAGRIP 4 TABLET, PROMAG TABLET 1 BLISTER
425008383;April 25, 2025;WOODS EXPECTORANT 60 ML, CEREBROFORT MG STRAW SCH, ENTROSTOP 1'S, PROCOLD FLU PE, SAKATONIK ACTIV KAPLET 1'S, SAKATONIK ABC STRAW 30TAB
425008386;April 25, 2025;BEJO JAHE MERAH PACK 6S MT, WOODS EXPECTORANT 60 ML, CEREBROFORT MG STRAW SCH, FATIGON SPIRIT STRIP 1X6S, MIXAGRIP 4 TABLET, SAKATONIK ABC STRAW 30TAB
425008388;April 25, 2025;KALPANAX SALEP 6G, KOMIX HERBAL 15 ML, CEREBROFORT MG STRAW SCH, FATIGON SPIRIT STRIP 1X6S, XON-CE TABLET 2'S
425008636;April 26, 2025;PROMAG HERBAL 15 ML, B7 SLASI JERUK NIPIS 12'S
425008637;April 26, 2025;MIXAGRIP HERBAL GREGES, CEREBROFORT MG STRAW SCH
425008642;April 26, 2025;KOMIX HERBAL ORI PACK, WOODS NATURALS SYR 60 ML
425008643;April 26, 2025;KOMIX HERBAL ORI PACK, MIXAGRIP HERBAL GREGES, PROMAG HERBAL 15 ML
425008646;April 26, 2025;BEJO JAHE MERAH HERBAL 12 SC, KOMIX HERBAL ORI PACK, MIXAGRIP HERBAL GREGES, PROMAG HERBAL 15 ML
425008648;April 26, 2025;BEJO JAHE MERAH HERBAL 12 SC, KOMIX HERBAL ORI PACK, MIXAGRIP HERBAL GREGES, PROMAG HERBAL 15 ML
425008649;April 26, 2025;BEJO JAHE MERAH HERBAL 12 SC, MIXAGRIP HERBAL GREGES, CEREBROFORT MG JRK SCH, CEREBROFORT MG STRAW SCH
425008650;April 26, 2025;BEJO JAHE MERAH HERBAL 12 SC, KOMIX HERBAL ORI PACK, MIXAGRIP HERBAL GREGES, PROMAG HERBAL 15 ML
425008651;April 26, 2025;KOMIX HERBAL ORI PACK, EXTRA JOSS ACTIVE 12SCH, EXTRA JOSS GO RASA ANGGUR, ENTROSTOP HERBAL ANAK, MIXAGRIP HERBAL GREGES, WOODS LOZENGES 6'S
425008715;April 26, 2025;BEJO JAHE MERAH HERBAL 12 SC, SKT ACTIV SIRUP 100 ML
425008716;April 26, 2025;KOMIX KID STRAWBERRY PACK, KOMIX PEPP.G-FORMULA BOX, WOODS LOZENGES 6'S, WOODS LOZ HONEY LEMON
425008717;April 26, 2025;ENTROSTOP HERBAL DEWASA 15 ML, KOMIX JAHE G-FORMULA BOX, KOMIX PEPP.G-FORMULA BOX, KOMIX HERBAL PEPPERMINT
425008726;April 26, 2025;CEREBROFORT GOLD ORANGE 100 ML, CEREBROFORT GOLD STRAWBERY, KOMIX HERBAL 15 ML, WOODS COUGH SYR ATT  60ML, WOODS EXPECTORANT 60 ML, PUYER OSK BT NO.16/BOX, WAISAN NEW FORMULA  /LUSIN
425008737;April 26, 2025;ENTROSTOP HERBAL ANAK, KOMIX JAHE G-FORMULA BOX, KOMIX J.NIPIS G-FORMULA B, KOMIX PEPP.G-FORMULA BOX, KOMIX HERBAL PEPPERMINT, PROMAG SUSPENSI 10ML/6, PROMAG HERBAL 15 ML
425008753;April 26, 2025;ENTROSTOP HERBAL DEWASA 15 ML, ENTROSTOP HERBAL ANAK, KOMIX JAHE G-FORMULA BOX, KOMIX J.NIPIS G-FORMULA B, KOMIX PEPP.G-FORMULA BOX, PROMAG HERBAL 15 ML
425008755;April 26, 2025;BEJO JAHE MERAH HERBAL 12 SC, KOMIX HERBAL ORI PACK, ENTROSTOP HERBAL DEWASA 15 ML, SKT ACTIV SIRUP 300 ML, SAKATONIK ACTIV MULTIVIT ZAT BESI - KAPLET 6S, WOODS LOZENGES 6'S, BEJO JAHE MERAH HERBAL 6S MT
425008758;April 26, 2025;BEJO JAHE MERAH HERBAL 12 SC, MIXAGRIP HERBAL GREGES
425008759;April 26, 2025;BEJO JAHE MERAH HERBAL 12 SC, KOMIX HERBAL ORI PACK, MIXAGRIP HERBAL GREGES, SKT ACTIV SIRUP 100 ML, SKT ACTIV SIRUP 300 ML, WOODS LOZENGES 6'S, BEJO JAHE MERAH HERBAL 6S MT
425008760;April 26, 2025;BEJO JAHE MERAH HERBAL 12 SC, KOMIX HERBAL ORI PACK, MIXAGRIP HERBAL GREGES
425008763;April 26, 2025;CEREBROFORT GOLD ORANGE 200 ML, CEREBROFORT MG MGA SCH, CEREBROFORT MG JRK SCH, CEREBROFORT MG STRAW SCH, SAKATONIK ABC ANTARIKSA 30 TAB, SKT ABC CURCUMA MADU
425008764;April 26, 2025;KOMIX JAHE G-FORMULA BOX, KOMIX PEPP.G-FORMULA BOX
425008777;April 26, 2025;BEJO JAHE MERAH HERBAL 12 SC, KOMIX HERBAL ORI PACK, MIXAGRIP HERBAL GREGES, PROMAG HERBAL 15 ML
425008782;April 26, 2025;BEJO JAHE MERAH HERBAL 12 SC, CEREBROFORT GOLD ORANGE 100 ML, CEREBROFORT GOLD STRAWBERY, MIXAGRIP HERBAL GREGES, PROMAG HERBAL 15 ML, SAKATONIK ABC ANTARIKSA 30 TAB, SAKATONIK ABC ORANGE 30TAB
425008784;April 26, 2025;BEJO JAHE MERAH HERBAL 12 SC, MIXAGRIP HERBAL GREGES
425008785;April 26, 2025;BEJO JAHE MERAH HERBAL 12 SC, KOMIX HERBAL ORI PACK, MIXAGRIP HERBAL GREGES, PROMAG HERBAL 15 ML
425008786;April 26, 2025;BEJO JAHE MERAH HERBAL 12 SC, MIXAGRIP HERBAL GREGES, WOODS LOZENGES 6'S
425008789;April 26, 2025;CEREBROFORT MG MGA SCH, SAKATONIK ABC STRAW 30TAB, SAKATONIK ABC ANGGUR30TAB, SKT ABC CURCUMA MADU
425008817;April 26, 2025;KOMIX HERBAL 15 ML, PROMAG HERBAL 15 ML, WOODS EXPECTORANT 60 ML, CEREBROFORT MG STRAW SCH, SAKATONIK ABC STRAW 30TAB
425008858;April 28, 2025;BEJO JAHE MERAH HERBAL 12 SC, MIXAGRIP HERBAL GREGES
425009008;Mei 03, 2025;KOMIX JAHE G-FORMULA BOX, KOMIX KID STRAWBERRY PACK
425009010;Mei 03, 2025;MIXAGRIP HERBAL GREGES, WOODS NATURALS SYR 60 ML, CEREBROFORT M.G. AGGR SCH, CEREBROFORT MG JRK SCH
425009011;Mei 03, 2025;KOMIX HERBAL 15 ML 1TB, KALPANAX SALEP 6G, SAKATONIK ACTIV MULTIVIT ZAT BESI - KAPLET 6S
425009013;Mei 03, 2025;BEJO JAHE MERAH HERBAL 12 SC, KOMIX HERBAL ORI PACK, ENTROSTOP HERBAL ANAK, MIXAGRIP HERBAL GREGES, PROMAG HERBAL 15 ML, WOODS NATURALS SYR 60 ML, WOODS LOZENGES 6'S
425009016;Mei 03, 2025;ENTROSTOP HERBAL DEWASA 15 ML, KOMIX PEPP.G-FORMULA BOX, KOMIX HERBAL PEPPERMINT, PROMAG SUSPENSI 10ML/6, PROMAG HERBAL 15 ML
425009020;Mei 03, 2025;BEJO JAHE MERAH HERBAL 12 SC, KOMIX HERBAL PEPPERMINT, SKT ACTIV SIRUP 100 ML, SKT ACTIV SIRUP 300 ML, CEREBROFORT MG JRK SCH, CEREBROFORT MG STRAW SCH
425009025;Mei 03, 2025;CEREBROFORT GOLD ORANGE 100 ML, CEREBROFORT GOLD STRAWBERY, KOMIX HERBAL 15 ML, WOODS COUGH SYR ATT  60ML, WOODS EXPECTORANT 60 ML, PUYER OSK BT NO.16/BOX, WAISAN NEW FORMULA  /LUSIN
425009028;Mei 03, 2025;KALPANAX SALEP 6G/12, KALPANAX KRIM 10 GR, BEJO JAHE MERAH HERBAL 12 SC, CEREBROFORT GOLD ORANGE 200 ML, KOMIX KID OBH PE, WOODS NATURALS SYR 60 ML
425009030;Mei 03, 2025;BEJO JAHE MERAH HERBAL 12 SC, PROMAG HERBAL 15 ML
425009034;Mei 03, 2025;MIXAGRIP HERBAL GREGES, FATIGON SPIRIT BOX 10X6S
425009035;Mei 03, 2025;KOMIX HERBAL ORI PACK, MIXAGRIP HERBAL GREGES
425009036;Mei 03, 2025;MIXAGRIP HERBAL GREGES, FATIGON KAPLET 10X6S, FATIGON SPIRIT BOX 10X6S
425009042;Mei 03, 2025;MIXAGRIP HERBAL GREGES, SKT ACTIV SIRUP 100 ML, CEREBROFORT MG MGA SCH
425009046;Mei 03, 2025;PROMAG HERBAL 15 ML, CEREBROFORT M.G. AGGR SCH, CEREBROFORT MG STRAW SCH
425009066;Mei 03, 2025;CEREBROFORT M.G. AGGR SCH, CEREBROFORT MG STRAW SCH
425009074;Mei 03, 2025;BEJO JAHE MERAH PACK 6S MT, EXTRA JOSS ACTIVE 6 SCH
425009076;Mei 03, 2025;CEREBROFORT M.G. AGGR SCH, CEREBROFORT MG STRAW SCH, SAKATONIK ABC ANTARIKSA
425009078;Mei 03, 2025;MIXAGRIP HERBAL GREGES, CEREBROFORT M.G. AGGR SCH
425009164;Mei 03, 2025;MIXAGRIP HERBAL GREGES, WOODS LOZENGES 6'S
425009167;Mei 03, 2025;BEJO JAHE MERAH HERBAL 1'S, KOMIX HERBAL ORI PACK, PROMAG HERBAL 15 ML, MIXAGRIP HERBAL GREGES
425009168;Mei 03, 2025;BEJO JAHE MERAH HERBAL 12 SC, KOMIX HERBAL 15 ML, KOMIX HERBAL ORI PACK, EXTRA JOSS GO RASA ANGGUR, ENTROSTOP HERBAL ANAK, MIXAGRIP HERBAL GREGES, WOODS NATURALS SYR 60 ML, CEREBROFORT MG JRK SCH, WOODS LOZENGES 6'S
425009169;Mei 03, 2025;BEJO JAHE MERAH HERBAL 12 SC, KOMIX HERBAL PEPPERMINT, MIXAGRIP HERBAL GREGES
425009170;Mei 03, 2025;BEJO JAHE MERAH HERBAL 1'S, KOMIX HERBAL ORI PACK, EXTRA JOSS GO RASA ANGGUR, ENTROSTOP HERBAL ANAK, CEREBROFORT MG JRK SCH, WOODS LOZENGES 6'S
425009171;Mei 03, 2025;BEJO JAHE MERAH HERBAL 12 SC, MIXAGRIP HERBAL GREGES, PROMAG HERBAL 15 ML, FATIGON SPIRIT BOX 10X6S
425009172;Mei 03, 2025;BEJO JAHE MERAH HERBAL 12 SC, KOMIX HERBAL 15 ML, MIXAGRIP HERBAL GREGES, FATIGON SPIRIT BOX 10X6S
425009173;Mei 03, 2025;MIXAGRIP HERBAL GREGES, FATIGON KAPLET 10X6S, FATIGON SPIRIT STRIP 1X6S
425009174;Mei 03, 2025;KOMIX HERBAL 15 ML 1TB, KOMIX HERBAL 15 ML, MIXAGRIP HERBAL GREGES, PROMAG HERBAL 15 ML
425009175;Mei 03, 2025;BEJO JAHE MERAH HERBAL 12 SC, EXTRA JOSS ACTIVE 12SCH, MIXAGRIP HERBAL GREGES, PROMAG HERBAL 15 ML
425009176;Mei 03, 2025;PROMAG HERBAL 15 ML, BEJO JAHE MERAH HERBAL 12 SC
425009177;Mei 03, 2025;BEJO JAHE MERAH HERBAL 12 SC, MIXAGRIP HERBAL GREGES, PROMAG HERBAL 15 ML
425009178;Mei 03, 2025;BEJO JAHE MERAH HERBAL 12 SC, KOMIX HERBAL ORI PACK, MIXAGRIP HERBAL GREGES
425009236;Mei 06, 2025;KOMIX HERBAL ORI PACK, MIXAGRIP HERBAL GREGES
425009237;Mei 06, 2025;BEJO JAHE MERAH HERBAL 1'S, BEJO JAHE MERAH HERBAL 12 SC, PROMAG HERBAL 15 ML
425009242;Mei 06, 2025;KOMIX HERBAL ORI PACK, KOMIX HERBAL PEPPERMINT, MIXAGRIP HERBAL GREGES, WOODS NATURALS SYR 60 ML
425009243;Mei 06, 2025;KOMIX HERBAL ORI PACK, MIXAGRIP HERBAL GREGES, PROMAG HERBAL 15 ML
425009244;Mei 06, 2025;KOMIX HERBAL ORI PACK, MIXAGRIP HERBAL GREGES
425009245;Mei 06, 2025;MIXAGRIP HERBAL GREGES, FATIGON SPIRIT BOX 10X6S
425009246;Mei 06, 2025;BEJO JAHE MERAH HERBAL 12 SC, KOMIX HERBAL ORI PACK, MIXAGRIP HERBAL GREGES, PROMAG HERBAL 15 ML
425009247;Mei 06, 2025;BEJO JAHE MERAH HERBAL 12 SC, MIXAGRIP HERBAL GREGES, PROMAG HERBAL 15 ML, FATIGON KAPLET 10X6S, FATIGON SPIRIT BOX 10X6S
425009248;Mei 06, 2025;MIXAGRIP HERBAL GREGES, PROMAG HERBAL 15 ML
425009249;Mei 06, 2025;KOMIX HERBAL JAHE, KOMIX HERBAL JERUK NIPIS, KOMIX HERBAL ORI PACK, KOMIX HERBAL PEPPERMINT, MIXAGRIP HERBAL GREGES, EXTRA JOSS ACTIVE 12SCH
425009251;Mei 06, 2025;PROMAG HERBAL 15 ML, MIXAGRIP HERBAL GREGES - 1 SC
425009252;Mei 06, 2025;BEJO JAHE MERAH HERBAL 12 SC, KOMIX HERBAL ORI PACK, MIXAGRIP HERBAL GREGES, PROMAG HERBAL 15 ML
425009253;Mei 06, 2025;KOMIX HERBAL ORI PACK, MIXAGRIP HERBAL GREGES, PROMAG HERBAL 15 ML
425009255;Mei 06, 2025;BEJO JAHE MERAH HERBAL 12 SC, KOMIX HERBAL ORI PACK, MIXAGRIP HERBAL GREGES, PROMAG HERBAL 15 ML
425009256;Mei 06, 2025;MIXAGRIP HERBAL GREGES, PROMAG HERBAL 15 ML
425009257;Mei 06, 2025;BEJO JAHE MERAH HERBAL 12 SC, MIXAGRIP HERBAL GREGES
425009259;Mei 06, 2025;KOMIX HERBAL KIDS 10 ML, ENTROSTOP HERBAL DEWASA 15 ML
425009260;Mei 06, 2025;BEJO JAHE MERAH HERBAL 12 SC, KOMIX HERBAL 15 ML, MIXAGRIP HERBAL GREGES, PROMAG HERBAL 15 ML
425009263;Mei 06, 2025;MIXAGRIP HERBAL GREGES, PROMAG HERBAL 15 ML
425009264;Mei 06, 2025;CEREBROFORT GOLD ORANGE 100 ML, ENTROSTOP HERBAL ANAK, WOODS LOZENGES CHERRY 6'S, WOODS LOZENGES 6'S
425009265;Mei 06, 2025;BEJO JAHE MERAH HERBAL 12 SC, KOMIX HERBAL 15 ML, EXTRA JOSS ACTIVE 12SCH, EXTRA JOSS GO RASA ANGGUR, EXTRA JOSS MANGGA LAKI, ENTROSTOP HERBAL ANAK, WOODS LOZENGES CHERRY 6'S, WOODS LOZENGES 6'S, WOODS LOZ HONEY LEMON, WOODS LOZENGES ORANGE VITAMIN C, WOODS LOZENGES LEMON VITAMIN C, EXTRA JOSS ULTIMATE LIQ/24 CAN
425009266;Mei 06, 2025;BEJO JAHE MERAH HERBAL 12 SC, KOMIX HERBAL PEPPERMINT, MIXAGRIP HERBAL GREGES, FATIGON SPIRIT BOX 10X6S
425009268;Mei 06, 2025;BEJO JAHE MERAH HERBAL 12 SC, KOMIX HERBAL JERUK NIPIS, KOMIX HERBAL ORI PACK, EXTRA JOSS GO RASA ANGGUR, EXTRA JOSS MANGGA LAKI, ENTROSTOP HERBAL ANAK, MIXAGRIP HERBAL GREGES, PROMAG HERBAL 15 ML, WOODS NATURALS SYR 60 ML
425009269;Mei 06, 2025;BEJO JAHE MERAH HERBAL 6S MT, BEJO JAHE MERAH HERBAL 12 SC, KOMIX HERBAL ORI PACK, EXTRA JOSS ACTIVE 12SCH, EXTRA JOSS GO RASA ANGGUR, ENTROSTOP HERBAL DEWASA 15 ML, ENTROSTOP HERBAL ANAK, MIXAGRIP HERBAL GREGES, WOODS NATURALS SYR 60 ML
425009270;Mei 06, 2025;BEJO JAHE MERAH HERBAL 12 SC, KOMIX HERBAL ORI PACK, MIXAGRIP HERBAL GREGES, PROMAG HERBAL 15 ML
425009272;Mei 06, 2025;FATIGON SPIRIT BOX 10X6S, WOODS LOZENGES 6'S, WOODS LOZ HONEY LEMON, WOODS LOZENGES ORANGE VITAMIN C, WOODS LOZENGES LEMON VITAMIN C
425009273;Mei 06, 2025;KOMIX HERBAL 15 ML, EXTRA JOSS GO RASA ANGGUR, ENTROSTOP HERBAL DEWASA 15 ML, ENTROSTOP HERBAL ANAK, WOODS LOZENGES 6'S, WOODS LOZ HONEY LEMON
425009274;Mei 06, 2025;BEJO JAHE MERAH HERBAL 12 SC, KOMIX HERBAL ORI PACK, EXTRA JOSS GO RASA ANGGUR, EXTRA JOSS MANGGA LAKI, MIXAGRIP HERBAL GREGES, PROMAG HERBAL 15 ML, WOODS NATURALS SYR 60 ML, CEREBROFORT M.G. AGGR SCH, CEREBROFORT MG MGA SCH, CEREBROFORT MG JRK SCH, CEREBROFORT MG STRAW SCH
425009275;Mei 06, 2025;BEJO JAHE MERAH HERBAL 12 SC, KOMIX HERBAL ORI PACK, PROMAG HERBAL 15 ML, MIXAGRIP HERBAL GREGES
